datetime,STID,RELH,TAIR,WSPD,WVEC,WDIR,WDSD,WSSD,WMAX,RAIN,PRES,SRAD,TA9M,WS2M
2020-03-17 23:00:00,ARD2,99.0,13.6,4.8,4.8,95.0,7.9,0.6,6.5,1.78,985.46,20.0,13.4,3.5
2020-03-18 00:00:00,ARD2,99.0,13.9,4.9,4.8,99.0,8.7,0.7,6.5,1.78,984.82,8.0,13.8,3.5
2020-03-18 01:00:00,ARD2,99.0,13.9,4.8,4.7,101.0,10.0,0.9,7.6,0.0,984.74,0.0,13.8,3.3
2020-03-18 02:00:00,ARD2,100.0,14.3,5.1,5.1,107.0,7.0,0.9,7.4,0.0,984.56,0.0,14.2,3.7
2020-03-18 03:00:00,ARD2,99.0,14.7,7.2,7.1,116.0,9.1,0.8,10.2,2.79,983.88,0.0,14.6,5.2
2020-03-18 04:00:00,ARD2,99.0,15.0,1.1,1.0,60.0,27.9,0.3,1.7,3.3,984.31,0.0,14.8,0.0
2020-03-18 05:00:00,ARD2,99.0,14.4,4.6,4.6,72.0,5.1,0.6,6.3,13.97,984.55,0.0,14.3,3.4
2020-03-18 06:00:00,ARD2,99.0,15.5,5.0,5.0,128.0,8.3,0.7,6.8,19.05,982.38,0.0,15.5,3.7
2020-03-18 07:00:00,ARD2,97.0,15.4,3.3,3.3,122.0,9.5,0.5,4.5,19.05,982.0,0.0,15.4,2.3
2020-03-18 08:00:00,ARD2,98.0,15.1,2.5,2.4,123.0,8.2,0.5,3.4,19.05,981.68,0.0,15.1,1.7
2020-03-18 09:00:00,ARD2,98.0,15.2,3.3,3.2,165.0,10.9,0.7,5.2,19.81,982.7,0.0,15.2,2.8
2020-03-18 10:00:00,ARD2,99.0,16.0,3.7,3.6,153.0,10.7,0.7,5.6,22.35,981.08,0.0,16.0,3.2
2020-03-18 11:00:00,ARD2,99.0,16.3,3.9,3.9,185.0,8.0,0.5,5.3,22.35,981.57,0.0,16.3,3.2
2020-03-18 12:00:00,ARD2,99.0,15.9,2.6,2.6,180.0,10.4,0.5,3.8,22.35,982.12,0.0,16.0,1.9
2020-03-18 13:00:00,ARD2,98.0,15.9,2.3,2.3,183.0,7.2,0.4,3.6,22.35,982.62,31.0,15.9,1.9
2020-03-18 14:00:00,ARD2,98.0,16.1,3.5,3.4,169.0,10.7,0.6,5.1,22.35,982.79,72.0,16.1,2.9
2020-03-18 15:00:00,ARD2,97.0,17.3,4.7,4.6,183.0,9.3,0.9,7.3,22.35,983.26,291.0,17.2,3.9
2020-03-18 16:00:00,ARD2,90.0,20.0,5.0,4.9,189.0,9.1,0.6,6.1,22.35,983.65,644.0,19.5,4.3
2020-03-18 17:00:00,ARD2,88.0,20.5,5.5,5.4,186.0,8.5,0.8,7.7,22.35,983.76,165.0,20.3,4.4
2020-03-18 18:00:00,ARD2,89.0,20.7,4.5,4.5,188.0,8.0,0.7,6.1,22.35,983.38,177.0,20.5,3.6
2020-03-18 19:00:00,ARD2,83.0,22.6,4.3,4.2,169.0,13.1,1.0,7.0,22.35,982.52,327.0,22.3,3.8
2020-03-18 20:00:00,ARD2,77.0,24.0,4.2,4.2,188.0,11.2,0.9,6.9,22.35,981.37,300.0,23.8,3.6
2020-03-18 21:00:00,ARD2,72.0,25.0,5.5,5.4,174.0,10.9,1.0,8.1,22.35,980.63,365.0,24.8,4.7
2020-03-18 22:00:00,ARD2,69.0,24.7,6.3,6.2,179.0,9.6,0.9,8.9,22.35,980.59,203.0,24.7,5.3
2020-03-18 23:00:00,ARD2,71.0,24.4,5.0,4.9,166.0,12.4,1.7,10.0,22.35,980.2,215.0,24.4,4.3
2020-03-19 00:00:00,ARD2,73.0,23.5,4.9,4.9,164.0,9.0,0.7,7.0,22.35,980.09,69.0,23.6,4.2
2020-03-19 01:00:00,ARD2,76.0,22.6,4.1,4.0,168.0,10.5,0.8,5.9,0.0,980.56,0.0,22.8,3.5
2020-03-19 02:00:00,ARD2,86.0,21.2,3.6,3.6,153.0,9.4,0.6,5.6,0.25,980.19,0.0,21.4,2.8
2020-03-19 03:00:00,ARD2,93.0,20.4,4.0,4.0,153.0,9.5,0.8,6.4,1.27,980.37,0.0,20.4,3.2
2020-03-19 04:00:00,ARD2,95.0,20.5,6.9,6.8,168.0,10.6,1.0,9.6,3.3,980.85,0.0,20.5,6.0
2020-03-19 05:00:00,ARD2,92.0,19.8,5.7,5.6,169.0,13.5,0.9,7.9,8.13,980.37,0.0,19.7,4.7
2020-03-19 06:00:00,ARD2,93.0,17.9,4.8,4.7,145.0,11.0,1.0,8.0,9.65,979.94,0.0,17.9,3.8
2020-03-19 07:00:00,ARD2,95.0,18.6,3.5,3.4,155.0,11.0,0.8,5.5,9.65,979.57,0.0,18.7,2.8
2020-03-19 08:00:00,ARD2,91.0,18.2,4.5,4.5,165.0,10.1,0.8,6.4,9.65,979.22,0.0,18.2,3.7
2020-03-19 09:00:00,ARD2,95.0,17.8,3.8,3.7,146.0,9.8,0.6,5.7,10.67,978.81,0.0,17.8,3.0
2020-03-19 10:00:00,ARD2,98.0,17.4,2.1,1.3,294.0,47.7,1.1,4.0,22.86,979.51,0.0,17.5,2.0
2020-03-19 11:00:00,ARD2,96.0,18.8,5.6,5.5,178.0,10.6,0.9,8.4,23.62,978.99,0.0,18.8,4.7
2020-03-19 12:00:00,ARD2,95.0,18.6,5.4,5.3,167.0,10.6,1.0,8.9,23.88,978.39,0.0,18.7,4.6
2020-03-19 13:00:00,ARD2,95.0,18.9,4.4,4.3,183.0,12.0,0.7,7.6,23.88,978.96,5.0,18.9,3.6
2020-03-19 14:00:00,ARD2,93.0,19.3,5.5,5.4,189.0,8.7,1.2,8.6,23.88,978.92,51.0,19.3,4.4
2020-03-19 15:00:00,ARD2,85.0,20.8,8.1,8.0,194.0,8.2,1.4,10.9,23.88,979.51,385.0,20.5,6.6
2020-03-19 16:00:00,ARD2,78.0,22.0,7.6,7.5,202.0,9.3,1.4,11.2,23.88,980.39,400.0,21.8,6.0
2020-03-19 17:00:00,ARD2,79.0,22.0,7.1,7.0,202.0,10.0,1.1,9.8,23.88,980.18,151.0,22.1,5.5
2020-03-19 18:00:00,ARD2,76.0,22.9,9.3,9.2,201.0,7.8,1.5,12.6,23.88,979.46,217.0,22.9,7.4
2020-03-19 19:00:00,ARD2,73.0,23.2,6.2,6.0,225.0,13.2,0.9,8.4,23.88,979.45,96.0,23.5,4.7
2020-03-19 20:00:00,ARD2,84.0,19.7,5.0,5.0,234.0,8.8,0.9,7.1,26.67,978.94,481.0,19.5,3.9
2020-03-19 21:00:00,ARD2,75.0,22.5,4.1,4.1,222.0,8.3,0.8,6.0,26.67,978.38,563.0,22.3,3.2
2020-03-19 22:00:00,ARD2,56.0,24.0,4.1,4.0,201.0,12.5,0.6,5.6,26.67,978.39,570.0,23.9,3.5
2020-03-19 23:00:00,ARD2,49.0,23.7,5.4,5.3,241.0,9.7,1.7,8.9,26.67,978.97,303.0,24.6,3.9
2020-03-20 00:00:00,ARD2,66.0,21.7,3.4,3.4,190.0,7.5,0.6,4.7,26.67,979.09,45.0,22.2,2.5
2020-03-20 01:00:00,ARD2,77.0,20.1,3.4,3.4,176.0,8.7,0.5,5.0,0.0,980.28,0.0,20.4,2.8
2020-03-20 02:00:00,ARD2,88.0,18.6,3.3,3.2,179.0,9.5,0.6,5.4,0.0,981.42,0.0,18.8,2.5
2020-03-20 03:00:00,ARD2,91.0,17.8,3.3,3.3,164.0,7.3,0.4,4.3,0.0,982.68,0.0,18.0,2.6
2020-03-20 04:00:00,ARD2,94.0,16.8,2.4,2.4,185.0,6.4,0.3,3.2,0.0,983.68,0.0,17.3,1.6
2020-03-20 05:00:00,ARD2,94.0,16.4,3.2,3.2,200.0,6.2,0.3,4.0,0.0,984.38,0.0,16.8,2.0
2020-03-20 06:00:00,ARD2,95.0,15.9,3.1,3.1,200.0,5.7,0.3,4.0,0.0,984.83,0.0,16.2,2.0
2020-03-20 07:00:00,ARD2,85.0,15.9,3.4,3.3,204.0,5.2,0.4,4.3,0.0,985.08,0.0,16.6,2.1
2020-03-20 08:00:00,ARD2,60.0,16.0,3.5,3.5,281.0,8.7,0.4,5.0,0.0,986.06,0.0,17.0,2.4
2020-03-20 09:00:00,ARD2,60.0,13.6,5.2,5.0,329.0,17.6,1.5,9.3,0.0,986.73,0.0,13.8,4.1
2020-03-20 10:00:00,ARD2,71.0,12.0,4.3,4.1,336.0,18.4,1.3,7.3,0.0,988.37,0.0,12.0,3.4
2020-03-20 11:00:00,ARD2,73.0,9.3,5.1,5.0,328.0,14.3,1.1,8.6,0.0,990.75,0.0,9.2,4.0
2020-03-20 12:00:00,ARD2,76.0,8.3,5.5,5.3,332.0,15.7,1.1,8.7,0.0,991.66,0.0,8.3,4.4
2020-03-20 13:00:00,ARD2,76.0,7.6,4.7,4.5,352.0,17.6,1.4,8.2,0.0,993.31,9.0,7.5,4.2
2020-03-20 14:00:00,ARD2,77.0,7.4,3.5,3.4,349.0,12.2,0.9,6.7,0.0,994.68,34.0,7.3,2.9
2020-03-20 15:00:00,ARD2,77.0,6.9,4.9,4.6,350.0,20.4,1.3,7.3,0.0,995.93,52.0,6.7,4.0
2020-03-20 16:00:00,ARD2,76.0,6.5,5.0,4.7,341.0,17.8,1.2,8.2,0.0,997.07,141.0,6.2,4.2
2020-03-20 17:00:00,ARD2,73.0,6.4,5.4,5.2,357.0,15.7,1.4,8.1,0.0,997.47,202.0,6.0,4.7
2020-03-20 18:00:00,ARD2,70.0,6.9,5.2,4.8,347.0,21.1,1.1,7.7,0.0,997.31,325.0,6.4,4.4
2020-03-20 19:00:00,ARD2,70.0,6.5,6.2,5.8,358.0,22.1,1.3,8.8,0.0,996.71,396.0,5.9,5.3
2020-03-20 20:00:00,ARD2,71.0,6.3,4.7,4.5,343.0,17.7,1.0,7.1,0.0,997.15,275.0,5.9,4.0
2020-03-20 21:00:00,ARD2,70.0,6.6,4.5,4.3,352.0,16.2,1.0,6.4,0.0,996.66,289.0,6.1,3.8
2020-03-20 22:00:00,ARD2,69.0,6.9,4.4,4.2,22.0,14.0,1.4,9.3,0.0,997.1,206.0,6.5,3.9
2020-03-20 23:00:00,ARD2,68.0,7.5,3.3,3.2,9.0,13.9,0.8,5.0,0.0,997.22,121.0,7.2,2.7
2020-03-21 00:00:00,ARD2,66.0,7.7,4.7,4.5,18.0,15.8,1.0,7.1,0.0,997.13,62.0,7.6,3.8
2020-03-21 01:00:00,ARD2,73.0,6.4,1.8,1.8,40.0,6.7,0.3,2.6,0.0,997.23,0.0,7.0,1.1
2020-03-21 02:00:00,ARD2,76.0,5.8,1.3,1.3,38.0,3.7,0.1,1.6,0.0,997.32,0.0,6.4,0.0
2020-03-21 03:00:00,ARD2,79.0,5.0,1.3,1.3,45.0,2.8,0.1,1.4,0.0,997.91,0.0,5.9,0.0
2020-03-21 04:00:00,ARD2,87.0,4.2,1.2,1.2,49.0,4.2,0.2,1.6,0.0,998.62,0.0,5.5,0.0
2020-03-21 05:00:00,ARD2,85.0,4.1,1.8,1.8,39.0,3.8,0.1,2.1,0.0,999.13,0.0,4.9,1.1
2020-03-21 06:00:00,ARD2,90.0,3.4,1.9,1.9,31.0,4.5,0.2,2.5,0.0,998.87,0.0,4.2,1.0
2020-03-21 07:00:00,ARD2,93.0,2.7,2.1,2.1,15.0,5.4,0.2,2.6,0.0,998.51,0.0,3.4,1.0
2020-03-21 08:00:00,ARD2,92.0,2.7,2.8,2.8,23.0,6.9,0.2,3.3,0.0,997.98,0.0,3.2,1.9
2020-03-21 09:00:00,ARD2,87.0,2.5,3.0,3.0,23.0,6.6,0.4,4.5,0.0,997.53,0.0,2.9,2.2
2020-03-21 10:00:00,ARD2,86.0,2.0,2.7,2.7,28.0,6.6,0.4,3.6,0.0,997.29,0.0,2.4,2.0
2020-03-21 11:00:00,ARD2,86.0,1.6,1.8,1.8,10.0,10.6,0.3,2.5,0.0,997.92,0.0,2.0,0.9
2020-03-21 12:00:00,ARD2,89.0,1.6,2.7,2.6,352.0,10.1,0.4,3.8,0.0,998.09,0.0,1.6,2.1
2020-03-21 13:00:00,ARD2,81.0,2.2,3.5,3.5,21.0,10.0,0.7,5.0,0.0,998.12,39.0,2.2,2.8
2020-03-21 14:00:00,ARD2,77.0,3.6,4.0,4.0,37.0,10.1,1.0,6.2,0.0,998.88,254.0,3.3,3.2
2020-03-21 15:00:00,ARD2,74.0,5.4,3.3,3.3,51.0,10.0,0.6,4.3,0.0,999.74,465.0,4.9,2.9
2020-03-21 16:00:00,ARD2,69.0,7.2,4.2,4.2,67.0,11.9,1.1,6.7,0.0,999.12,582.0,6.5,3.6
2020-03-21 17:00:00,ARD2,62.0,9.5,4.2,4.0,49.0,17.0,0.9,6.4,0.0,998.73,787.0,8.5,3.6
2020-03-21 18:00:00,ARD2,62.0,11.0,2.8,2.7,112.0,17.7,0.7,4.0,0.0,998.41,900.0,10.3,2.4
2020-03-21 19:00:00,ARD2,60.0,12.2,4.4,4.3,71.0,12.4,1.3,6.3,0.0,996.52,914.0,11.3,3.6
2020-03-21 20:00:00,ARD2,59.0,13.1,2.7,2.6,96.0,13.6,0.8,4.3,0.0,995.47,751.0,12.2,2.0
2020-03-21 21:00:00,ARD2,57.0,14.1,4.8,4.6,80.0,13.9,0.7,6.2,0.0,993.87,531.0,13.4,3.6
2020-03-21 22:00:00,ARD2,54.0,14.6,6.4,6.3,77.0,10.7,1.1,8.4,0.0,991.75,583.0,13.9,4.8
2020-03-21 23:00:00,ARD2,58.0,14.2,3.4,3.3,96.0,10.3,0.6,4.8,0.0,991.67,192.0,14.0,2.3
2020-03-22 00:00:00,ARD2,66.0,13.0,4.1,4.1,120.0,6.2,0.6,5.3,0.0,991.76,35.0,13.1,3.1
2020-03-22 01:00:00,ARD2,73.0,11.6,5.6,5.5,158.0,10.7,1.1,7.9,0.0,991.88,0.0,11.5,4.7
2020-03-22 02:00:00,ARD2,81.0,10.5,5.6,5.5,96.0,9.8,0.7,7.9,0.25,989.71,0.0,10.6,4.1
2020-03-22 03:00:00,ARD2,82.0,10.4,5.1,5.0,112.0,7.9,0.8,6.7,0.25,990.44,0.0,10.5,3.6
2020-03-22 04:00:00,ARD2,85.0,9.9,2.4,2.3,115.0,12.7,0.7,3.8,0.25,990.85,0.0,9.8,1.8
2020-03-22 05:00:00,ARD2,86.0,9.7,2.5,2.5,137.0,11.3,0.4,3.8,1.02,991.15,0.0,9.7,1.9
2020-03-22 06:00:00,ARD2,90.0,9.5,0.8,0.7,137.0,15.7,0.4,2.0,1.78,990.65,0.0,9.4,0.3
2020-03-22 07:00:00,ARD2,95.0,9.2,2.1,2.1,103.0,8.5,0.2,2.6,2.29,989.4,0.0,9.1,1.5
2020-03-22 08:00:00,ARD2,97.0,9.0,0.9,0.9,156.0,10.0,0.2,1.6,8.38,990.1,0.0,8.8,0.5
2020-03-22 09:00:00,ARD2,98.0,9.1,0.1,0.1,340.0,10.8,0.2,0.7,9.91,989.79,0.0,8.9,0.0
2020-03-22 10:00:00,ARD2,98.0,9.1,0.7,0.7,63.0,10.0,0.1,0.9,9.91,988.96,0.0,9.0,0.1
2020-03-22 11:00:00,ARD2,99.0,9.3,2.2,2.1,104.0,4.6,0.2,2.6,10.16,988.56,0.0,9.1,1.0
2020-03-22 12:00:00,ARD2,99.0,9.4,2.9,2.9,116.0,6.3,0.4,4.2,10.41,988.7,0.0,9.2,2.1
2020-03-22 13:00:00,ARD2,99.0,9.5,2.0,2.0,127.0,9.4,0.3,2.5,10.41,989.11,10.0,9.4,1.6
2020-03-22 14:00:00,ARD2,99.0,9.8,2.4,2.3,116.0,9.2,0.5,3.2,10.41,989.17,57.0,9.6,1.7
2020-03-22 15:00:00,ARD2,99.0,10.1,2.6,2.5,140.0,12.6,0.5,3.4,10.67,989.23,91.0,9.8,2.0
2020-03-22 16:00:00,ARD2,99.0,10.5,2.9,2.8,148.0,10.3,0.5,4.0,10.67,989.17,136.0,10.2,2.5
2020-03-22 17:00:00,ARD2,99.0,11.4,2.6,2.6,150.0,10.8,0.4,3.7,10.67,988.89,188.0,11.0,2.3
2020-03-22 18:00:00,ARD2,96.0,12.4,2.8,2.7,169.0,13.5,0.5,4.1,10.67,988.15,236.0,12.0,2.4
2020-03-22 19:00:00,ARD2,95.0,12.8,3.0,3.0,185.0,8.9,0.5,4.0,10.67,987.36,192.0,12.4,2.5
2020-03-22 20:00:00,ARD2,95.0,12.8,2.5,2.4,160.0,6.6,0.4,3.2,10.67,986.54,133.0,12.5,2.2
2020-03-22 21:00:00,ARD2,92.0,13.6,2.7,2.7,170.0,10.9,0.6,4.0,10.67,985.78,153.0,13.4,2.3
2020-03-22 22:00:00,ARD2,91.0,13.9,3.0,2.9,175.0,17.1,0.5,4.1,10.67,985.2,97.0,13.7,2.5
2020-03-22 23:00:00,ARD2,96.0,13.4,2.1,2.1,152.0,8.9,0.3,2.8,10.67,985.05,40.0,13.2,2.2
2020-03-23 00:00:00,ARD2,98.0,13.3,3.2,3.2,153.0,9.0,0.6,4.3,10.67,984.91,10.0,13.1,2.7
2020-03-23 01:00:00,ARD2,99.0,13.0,3.2,3.1,142.0,10.5,0.6,4.3,0.0,984.93,0.0,12.9,2.5
2020-03-23 02:00:00,ARD2,99.0,13.1,2.2,2.2,160.0,7.4,0.4,3.2,0.0,985.37,0.0,13.0,2.0
2020-03-23 03:00:00,ARD2,99.0,13.1,1.4,1.4,152.0,8.3,0.2,1.9,0.0,986.02,0.0,13.1,1.0
2020-03-23 04:00:00,ARD2,99.0,13.2,1.7,1.7,176.0,9.6,0.3,2.5,0.0,986.36,0.0,13.1,1.2
2020-03-23 05:00:00,ARD2,99.0,13.3,1.8,1.8,170.0,8.2,0.3,2.4,0.25,986.41,0.0,13.2,1.4
2020-03-23 06:00:00,ARD2,100.0,12.9,1.5,1.5,117.0,9.6,0.3,2.2,0.25,986.36,0.0,12.8,1.0
2020-03-23 07:00:00,ARD2,100.0,12.8,2.8,2.7,104.0,5.9,0.4,3.5,0.25,986.2,0.0,12.7,2.0
2020-03-23 08:00:00,ARD2,100.0,12.8,1.8,1.8,102.0,7.0,0.3,2.7,0.25,986.06,0.0,12.7,1.2
2020-03-23 09:00:00,ARD2,100.0,12.8,1.8,1.8,75.0,5.8,0.3,2.5,0.25,985.38,0.0,12.7,1.2
2020-03-23 10:00:00,ARD2,100.0,12.7,2.3,2.3,76.0,4.8,0.2,2.9,0.25,985.39,0.0,12.6,1.6
2020-03-23 11:00:00,ARD2,100.0,12.4,2.6,2.6,90.0,6.4,0.4,3.7,0.25,985.6,0.0,12.3,1.8
2020-03-23 12:00:00,ARD2,100.0,12.2,3.2,3.2,111.0,7.6,0.4,3.9,0.25,986.25,0.0,12.1,2.2
2020-03-23 13:00:00,ARD2,100.0,12.3,2.2,2.2,102.0,5.6,0.2,2.6,0.25,986.61,14.0,12.2,1.7
2020-03-23 14:00:00,ARD2,100.0,12.4,2.0,2.0,89.0,5.8,0.3,2.6,0.25,987.02,37.0,12.3,1.4
2020-03-23 15:00:00,ARD2,100.0,12.8,1.9,1.9,89.0,10.2,0.3,2.4,0.25,987.56,109.0,12.6,1.4
2020-03-23 16:00:00,ARD2,100.0,13.6,2.2,2.2,81.0,10.5,0.4,2.8,0.51,987.43,164.0,13.3,1.7
2020-03-23 17:00:00,ARD2,100.0,14.8,3.1,3.1,128.0,7.7,0.6,4.5,0.51,987.43,373.0,14.5,2.5
2020-03-23 18:00:00,ARD2,100.0,15.4,3.1,3.0,141.0,11.5,0.6,4.4,0.51,986.7,271.0,15.7,2.6
2020-03-23 19:00:00,ARD2,95.0,17.1,4.9,4.8,116.0,8.7,0.9,6.3,0.51,985.67,208.0,16.9,3.7
2020-03-23 20:00:00,ARD2,83.0,17.4,4.9,4.9,116.0,7.0,0.7,6.4,0.51,984.85,218.0,17.1,3.8
2020-03-23 21:00:00,ARD2,84.0,17.8,4.1,4.0,116.0,9.8,0.8,5.7,0.51,984.08,202.0,17.5,3.1
2020-03-23 22:00:00,ARD2,85.0,17.5,3.9,3.8,117.0,9.4,0.8,5.7,0.51,982.99,149.0,17.4,2.6
2020-03-23 23:00:00,ARD2,83.0,18.2,4.6,4.6,121.0,10.4,0.7,6.3,0.51,981.74,133.0,18.1,3.5
2020-03-24 00:00:00,ARD2,85.0,17.9,4.7,4.7,136.0,10.3,0.7,6.6,0.51,981.02,30.0,17.8,3.8
2020-03-24 01:00:00,ARD2,88.0,17.3,4.2,4.1,132.0,11.8,0.7,5.8,0.0,980.93,0.0,17.3,3.0
2020-03-24 02:00:00,ARD2,92.0,16.8,4.9,4.8,143.0,9.7,0.7,6.3,0.0,981.06,0.0,16.7,4.0
2020-03-24 03:00:00,ARD2,95.0,16.1,3.1,3.0,122.0,10.8,0.6,4.6,0.0,981.32,0.0,16.1,2.3
2020-03-24 04:00:00,ARD2,98.0,15.8,2.3,2.3,118.0,7.9,0.4,3.3,0.0,981.09,0.0,15.7,1.5
2020-03-24 05:00:00,ARD2,99.0,15.7,2.9,2.9,112.0,6.4,0.5,4.1,0.0,980.93,0.0,15.6,2.0
2020-03-24 06:00:00,ARD2,100.0,15.7,3.6,3.5,116.0,7.7,0.7,5.3,0.0,979.91,0.0,15.6,2.4
2020-03-24 07:00:00,ARD2,100.0,16.0,2.6,2.5,137.0,12.3,0.5,4.1,0.0,979.1,0.0,15.9,1.7
2020-03-24 08:00:00,ARD2,100.0,16.0,1.2,1.1,160.0,14.4,0.4,2.5,0.25,978.4,0.0,15.9,0.3
2020-03-24 09:00:00,ARD2,100.0,16.2,1.6,1.6,174.0,7.9,0.4,2.3,0.25,977.63,0.0,16.1,0.5
2020-03-24 10:00:00,ARD2,100.0,17.1,3.4,3.4,170.0,9.5,0.8,5.5,0.25,975.97,0.0,17.1,2.7
2020-03-24 11:00:00,ARD2,100.0,17.6,2.7,2.6,171.0,10.7,0.5,3.8,0.25,975.87,0.0,17.6,2.3
2020-03-24 12:00:00,ARD2,100.0,18.2,5.5,5.5,209.0,7.3,0.8,7.3,0.51,976.0,0.0,18.7,4.0
2020-03-24 13:00:00,ARD2,98.0,18.6,3.7,3.6,235.0,9.1,0.7,5.5,0.51,976.77,82.0,19.0,2.5
2020-03-24 14:00:00,ARD2,85.0,19.0,5.0,4.9,243.0,10.5,1.1,7.8,0.51,977.12,281.0,19.1,3.5
2020-03-24 15:00:00,ARD2,77.0,19.5,4.6,4.6,263.0,9.9,0.8,5.9,0.51,977.64,499.0,19.3,3.1
2020-03-24 16:00:00,ARD2,72.0,20.7,4.9,4.8,279.0,11.1,0.8,6.5,0.51,978.44,683.0,20.4,3.6
2020-03-24 17:00:00,ARD2,69.0,22.3,3.5,3.4,271.0,11.8,0.5,4.7,0.51,978.62,829.0,21.8,2.6
2020-03-24 18:00:00,ARD2,65.0,23.7,3.4,3.2,271.0,19.0,0.9,5.3,0.51,978.57,999.0,23.2,2.6
2020-03-24 19:00:00,ARD2,55.0,24.9,4.3,4.0,315.0,19.5,1.2,7.0,0.51,978.73,965.0,24.3,3.7
2020-03-24 20:00:00,ARD2,48.0,25.0,3.3,3.0,342.0,25.8,0.8,5.3,0.51,978.68,896.0,24.4,2.8
2020-03-24 21:00:00,ARD2,41.0,26.2,2.8,2.6,340.0,19.4,0.9,5.0,0.51,978.61,721.0,25.5,2.5
2020-03-24 22:00:00,ARD2,42.0,25.6,3.5,3.4,322.0,14.4,1.0,5.6,0.51,978.59,377.0,25.3,3.0
2020-03-24 23:00:00,ARD2,51.0,24.5,4.5,4.2,349.0,20.9,0.9,6.4,0.51,978.77,330.0,24.1,3.8
2020-03-25 00:00:00,ARD2,53.0,23.0,2.9,2.8,342.0,15.7,0.9,5.7,0.51,979.32,120.0,23.1,2.3
2020-03-25 01:00:00,ARD2,62.0,20.5,2.2,2.2,342.0,9.6,0.5,3.5,0.0,980.07,1.0,20.8,1.4
2020-03-25 02:00:00,ARD2,70.0,18.3,1.8,1.7,354.0,13.7,0.3,2.6,0.0,980.79,0.0,18.9,0.9
2020-03-25 03:00:00,ARD2,76.0,16.9,1.8,1.8,26.0,4.5,0.2,2.2,0.0,981.28,0.0,17.7,0.6
2020-03-25 04:00:00,ARD2,77.0,15.7,1.8,1.8,21.0,7.3,0.2,2.3,0.0,981.72,0.0,16.7,0.8
2020-03-25 05:00:00,ARD2,84.0,14.5,1.6,1.6,21.0,3.4,0.2,1.8,0.0,982.04,0.0,16.4,0.0
2020-03-25 06:00:00,ARD2,94.0,13.5,1.7,1.7,44.0,1.9,0.1,1.9,0.0,981.61,0.0,15.2,0.0
2020-03-25 07:00:00,ARD2,89.0,13.0,1.7,1.7,72.0,5.2,0.1,2.0,0.0,980.96,0.0,14.2,1.1
2020-03-25 08:00:00,ARD2,93.0,12.1,1.3,1.3,87.0,7.3,0.2,1.7,0.0,980.9,0.0,13.4,0.0
2020-03-25 09:00:00,ARD2,94.0,11.6,2.2,2.2,94.0,2.5,0.2,2.7,0.0,980.25,0.0,13.6,0.2
2020-03-25 10:00:00,ARD2,96.0,11.0,1.3,1.3,102.0,2.4,0.2,1.6,0.0,980.58,0.0,12.8,0.0
2020-03-25 11:00:00,ARD2,96.0,11.2,2.1,2.1,107.0,1.2,0.1,2.3,0.0,980.38,0.0,12.6,0.9
2020-03-25 12:00:00,ARD2,97.0,11.2,1.0,1.0,130.0,0.5,0.1,1.2,0.0,980.34,0.0,12.2,0.0
2020-03-25 13:00:00,ARD2,93.0,11.9,1.5,1.5,132.0,7.3,0.3,2.4,0.0,980.89,74.0,12.7,0.3
2020-03-25 14:00:00,ARD2,83.0,15.6,2.4,2.4,151.0,13.3,0.5,3.8,0.0,981.28,279.0,15.5,2.0
2020-03-25 15:00:00,ARD2,71.0,18.9,3.4,3.3,150.0,12.4,0.8,5.3,0.0,981.14,506.0,18.7,2.9
2020-03-25 16:00:00,ARD2,61.0,21.6,5.7,5.6,177.0,11.7,0.7,7.3,0.0,981.14,681.0,21.1,4.9
2020-03-25 17:00:00,ARD2,53.0,24.0,6.2,6.0,179.0,14.6,1.2,8.8,0.0,980.38,816.0,23.4,5.3
2020-03-25 18:00:00,ARD2,43.0,25.7,6.4,6.2,163.0,12.7,1.3,9.4,0.0,979.38,943.0,25.1,5.5
2020-03-25 19:00:00,ARD2,35.0,27.5,8.4,8.4,195.0,8.5,0.9,10.4,0.0,978.25,977.0,26.7,6.8
2020-03-25 20:00:00,ARD2,36.0,28.3,7.4,7.2,199.0,12.6,1.2,10.3,0.0,977.43,870.0,27.6,5.9
2020-03-25 21:00:00,ARD2,34.0,29.1,6.2,6.1,186.0,10.9,1.6,11.0,0.0,976.55,719.0,28.5,5.3
2020-03-25 22:00:00,ARD2,26.0,30.5,6.4,6.3,214.0,12.4,1.3,8.7,0.0,975.83,586.0,30.6,4.7
2020-03-25 23:00:00,ARD2,22.0,30.4,5.4,5.3,217.0,9.2,1.1,9.4,0.0,975.54,347.0,31.0,4.0
2020-03-26 00:00:00,ARD2,32.0,28.3,3.2,3.2,200.0,7.0,0.5,4.4,0.0,975.45,86.0,29.5,2.1
2020-03-26 01:00:00,ARD2,42.0,24.8,2.4,2.4,186.0,6.0,0.4,3.4,0.0,975.33,1.0,27.3,1.5
2020-03-26 02:00:00,ARD2,51.0,24.4,3.0,3.0,168.0,7.9,0.5,4.2,0.0,975.44,0.0,25.2,2.2
2020-03-26 03:00:00,ARD2,68.0,23.1,4.6,4.5,186.0,6.7,0.7,6.6,0.0,975.95,0.0,23.8,3.4
2020-03-26 04:00:00,ARD2,67.0,23.0,4.9,4.8,185.0,7.3,0.6,6.7,0.0,976.03,0.0,23.5,3.8
2020-03-26 05:00:00,ARD2,71.0,22.6,6.4,6.4,192.0,6.9,1.0,9.2,0.0,976.06,0.0,23.2,5.1
