64
# x y z
0.0 0.0 0.0
0.5 0.0 0.0
1.0 0.0 0.0
1.5 0.0 0.0
2.0 0.0 0.0
2.5 0.0 0.0
3.0 0.0 0.0
3.5 0.0 0.0
4.0 0.0 0.0
4.5 0.0 0.0
5.0 0.0 0.0
5.5 0.0 0.0
6.0 0.0 0.0
6.5 0.0 0.0
7.0 0.0 0.0
7.5 0.0 0.0
8.0 0.0 0.0
8.5 0.0 0.0
9.0 0.0 0.0
9.5 0.0 0.0
10.0 0.0 0.0
10.5 0.0 0.0
11.0 0.0 0.0
11.5 0.0 0.0
12.0 0.0 0.0
12.5 0.0 0.0
13.0 0.0 0.0
13.5 0.0 0.0
14.0 0.0 0.0
14.5 0.0 0.0
15.0 0.0 0.0
15.5 0.0 0.0
16.0 0.0 0.0
16.5 0.0 0.0
17.0 0.0 0.0
17.5 0.0 0.0
18.0 0.0 0.0
18.5 0.0 0.0
19.0 0.0 0.0
19.5 0.0 0.0
20.0 0.0 0.0
20.5 0.0 0.0
21.0 0.0 0.0
21.5 0.0 0.0
22.0 0.0 0.0
22.5 0.0 0.0
23.0 0.0 0.0
23.5 0.0 0.0
24.0 0.0 0.0
24.5 0.0 0.0
25.0 0.0 0.0
25.5 0.0 0.0
26.0 0.0 0.0
26.5 0.0 0.0
27.0 0.0 0.0
27.5 0.0 0.0
28.0 0.0 0.0
28.5 0.0 0.0
29.0 0.0 0.0
29.5 0.0 0.0
30.0 0.0 0.0
30.5 0.0 0.0
31.0 0.0 0.0
31.5 0.0 0.0
3581
# a b m n r rhoa
7 10 12 15 -0.597015023 8.335902268175717
7 10 13 16 -0.239868687 6.782127344148857
7 10 14 17 -0.125657088 6.140763759391115
7 10 15 18 -0.077451168 5.947822720907195
7 10 16 19 -0.047769535 5.402607127970439
7 10 17 20 -0.03025151 4.804694924119907
7 10 18 21 -0.020965674 4.508134907581175
7 10 19 22 -0.014957496 4.229132359472879
7 10 20 23 -0.011675623 4.238583722288826
7 10 21 24 -0.009033385 4.127599298060011
7 10 22 25 -0.007072637 3.999481999327325
7 10 23 26 -0.005397379 3.722864404546526
7 10 24 27 -0.004323877 3.5921763688197452
7 10 25 28 -0.003554455 3.5174946603873787
7 10 26 29 -0.00308417 3.6000782492696737
7 10 27 30 -0.002666125 3.638853974443196
7 10 28 31 -0.002278005 3.606908141511781
7 10 29 32 -0.001904703 3.473928886063127
7 10 30 33 -0.001723623 3.597914411007029
7 10 31 34 -0.00151267 3.5926578772350832
7 10 32 35 -0.001406895 3.781462296896244
7 10 33 36 -0.001187864 3.5953673487061155
7 10 34 37 -0.001041509 3.5337567848914775
7 10 35 38 -0.000890546 3.3728222853809746
7 10 36 39 -0.000751519 3.1647445215157073
7 10 37 40 -0.000671762 3.1339478077787533
7 10 38 41 -0.000620274 3.1949170503597353
7 10 39 42 -0.000613404 3.477282635704596
7 10 40 43 -0.000573932 3.5700598986230436
7 10 41 44 -0.000542315 3.6912318062050535
7 10 43 46 -0.000453472 3.666982958003451
7 10 44 47 -0.000377846 3.31843128439486
7 10 45 48 -0.00037086 3.5295786132697913
7 10 46 49 -0.000343348 3.5336887002955226
