,k,rhoa,r
1379,-3026.7499888085767,1.0,-0.00033038738042372347
1380,-3392.9200658769864,1.0,-0.00029473137609610164
1381,-3787.3644768276736,1.0,-0.00026403585029070344
1382,-4211.130419211901,1.0,-0.000237465929679553
1383,-4665.265090580819,1.0,-0.00021435009170625745
1384,-5150.815688485627,1.0,-0.00019414400756669406
1385,-5668.829410477594,1.0,-0.00017640326204766688
1386,-484.3260493510553,1.0,-0.002064724788889411
1387,-479.6322088833604,1.0,-0.0020849308730289742
1388,-471.89828603762146,1.0,-0.00211910072485467
1389,2.5132741228718345,1.0,0.3978873577297384
1390,-15.70796326794897,1.0,-0.06366197723675812
1391,-4.886921905584123,1.0,-0.204627783975294
1392,-13.962634015954636,1.0,-0.0716197243913529
1393,-28.274333882308145,1.0,-0.03536776513153229
1394,-48.869219055841214,1.0,-0.020462778397529406
1395,-76.79448708775051,1.0,-0.013021768071155071
1396,-113.09733552923261,1.0,-0.00884194128288307
1397,-158.82496193148398,1.0,-0.006296239506932123
1398,-215.0245638457016,1.0,-0.00465063145398395
1399,-282.74333882308133,1.0,-0.0035367765131532306
1400,-363.0284844148207,1.0,-0.0027546047842828027
1401,-456.92719817211463,1.0,-0.00218853244893363
1402,-565.4866776461632,1.0,-0.0017683882565766135
1403,-689.7541203881602,1.0,-0.001449791991727789
1404,-830.7767239493037,1.0,-0.00120369284691349
1405,-989.6016858807833,1.0,-0.0010105075751866387
1406,-1167.2762037338007,1.0,-0.0008566952678391546
1407,-1364.8474750595656,1.0,-0.0007326826024690834
1408,-1583.3626974092565,1.0,-0.0006315672344916479
1409,-1823.86906833408,1.0,-0.000548284971417054
1410,-2087.4137853852153,1.0,-0.0004790617016144013
1411,-2375.044046113875,1.0,-0.00042104482299443365
1412,-2687.807048071285,1.0,-0.000372050516318714
1413,-3026.7499888085767,1.0,-0.00033038738042372347
1414,-3392.9200658769864,1.0,-0.00029473137609610164
1415,-3787.3644768276736,1.0,-0.00026403585029070344
1416,-4211.130419211901,1.0,-0.000237465929679553
1417,-4665.265090580819,1.0,-0.00021435009170625745
1418,-5150.815688485627,1.0,-0.00019414400756669406
1419,-485.8996637552215,1.0,-0.0020580380572227837
1420,-484.3260493510553,1.0,-0.002064724788889411
1421,-479.6322088833604,1.0,-0.0020849308730289742
1422,2.5132741228718345,1.0,0.3978873577297384
1423,-15.70796326794897,1.0,-0.06366197723675812
1424,-4.886921905584123,1.0,-0.204627783975294
1425,-13.962634015954636,1.0,-0.0716197243913529
1426,-28.274333882308145,1.0,-0.03536776513153229
1427,-48.869219055841214,1.0,-0.020462778397529406
1428,-76.79448708775051,1.0,-0.013021768071155071
1429,-113.09733552923261,1.0,-0.00884194128288307
1430,-158.82496193148398,1.0,-0.006296239506932123
1431,-215.0245638457016,1.0,-0.00465063145398395
1432,-282.74333882308133,1.0,-0.0035367765131532306
1433,-363.0284844148207,1.0,-0.0027546047842828027
1434,-456.92719817211463,1.0,-0.00218853244893363
1435,-565.4866776461632,1.0,-0.0017683882565766135
1436,-689.7541203881602,1.0,-0.001449791991727789
1437,-830.7767239493037,1.0,-0.00120369284691349
1438,-989.6016858807833,1.0,-0.0010105075751866387
1439,-1167.2762037338007,1.0,-0.0008566952678391546
1440,-1364.8474750595656,1.0,-0.0007326826024690834
1441,-1583.3626974092565,1.0,-0.0006315672344916479
1442,-1823.86906833408,1.0,-0.000548284971417054
1443,-2087.4137853852153,1.0,-0.0004790617016144013
1444,-2375.044046113875,1.0,-0.00042104482299443365
1445,-2687.807048071285,1.0,-0.000372050516318714
1446,-3026.7499888085767,1.0,-0.00033038738042372347
1447,-3392.9200658769864,1.0,-0.00029473137609610164
1448,-3787.3644768276736,1.0,-0.00026403585029070344
1449,-4211.130419211901,1.0,-0.000237465929679553
1450,-4665.265090580819,1.0,-0.00021435009170625745
1451,-484.3260493510553,1.0,-0.002064724788889411
1452,-485.8996637552215,1.0,-0.0020580380572227837
1453,-484.3260493510553,1.0,-0.002064724788889411
1454,2.5132741228718345,1.0,0.3978873577297384
1455,-15.70796326794897,1.0,-0.06366197723675812
1456,-4.886921905584123,1.0,-0.204627783975294
1457,-13.962634015954636,1.0,-0.0716197243913529
1458,-28.274333882308145,1.0,-0.03536776513153229
1459,-48.869219055841214,1.0,-0.020462778397529406
1460,-76.79448708775051,1.0,-0.013021768071155071
1461,-113.09733552923261,1.0,-0.00884194128288307
1462,-158.82496193148398,1.0,-0.006296239506932123
1463,-215.0245638457016,1.0,-0.00465063145398395
1464,-282.74333882308133,1.0,-0.0035367765131532306
1465,-363.0284844148207,1.0,-0.0027546047842828027
1466,-456.92719817211463,1.0,-0.00218853244893363
1467,-565.4866776461632,1.0,-0.0017683882565766135
1468,-689.7541203881602,1.0,-0.001449791991727789
1469,-830.7767239493037,1.0,-0.00120369284691349
1470,-989.6016858807833,1.0,-0.0010105075751866387
1471,-1167.2762037338007,1.0,-0.0008566952678391546
1472,-1364.8474750595656,1.0,-0.0007326826024690834
1473,-1583.3626974092565,1.0,-0.0006315672344916479
1474,-1823.86906833408,1.0,-0.000548284971417054
1475,-2087.4137853852153,1.0,-0.0004790617016144013
1476,-2375.044046113875,1.0,-0.00042104482299443365
1477,-2687.807048071285,1.0,-0.000372050516318714
1478,-3026.7499888085767,1.0,-0.00033038738042372347
1479,-3392.9200658769864,1.0,-0.00029473137609610164
1480,-3787.3644768276736,1.0,-0.00026403585029070344
1481,-4211.130419211901,1.0,-0.000237465929679553
1482,-479.6322088833604,1.0,-0.0020849308730289742
1483,-484.3260493510553,1.0,-0.002064724788889411
1484,-485.8996637552215,1.0,-0.0020580380572227837
1485,2.5132741228718345,1.0,0.3978873577297384
1486,-15.70796326794897,1.0,-0.06366197723675812
1487,-4.886921905584123,1.0,-0.204627783975294
1488,-13.962634015954636,1.0,-0.0716197243913529
1489,-28.274333882308145,1.0,-0.03536776513153229
1490,-48.869219055841214,1.0,-0.020462778397529406
1491,-76.79448708775051,1.0,-0.013021768071155071
1492,-113.09733552923261,1.0,-0.00884194128288307
1493,-158.82496193148398,1.0,-0.006296239506932123
1494,-215.0245638457016,1.0,-0.00465063145398395
1495,-282.74333882308133,1.0,-0.0035367765131532306
1496,-363.0284844148207,1.0,-0.0027546047842828027
1497,-456.92719817211463,1.0,-0.00218853244893363
1498,-565.4866776461632,1.0,-0.0017683882565766135
1499,-689.7541203881602,1.0,-0.001449791991727789
1500,-830.7767239493037,1.0,-0.00120369284691349
1501,-989.6016858807833,1.0,-0.0010105075751866387
1502,-1167.2762037338007,1.0,-0.0008566952678391546
1503,-1364.8474750595656,1.0,-0.0007326826024690834
1504,-1583.3626974092565,1.0,-0.0006315672344916479
1505,-1823.86906833408,1.0,-0.000548284971417054
1506,-2087.4137853852153,1.0,-0.0004790617016144013
1507,-2375.044046113875,1.0,-0.00042104482299443365
1508,-2687.807048071285,1.0,-0.000372050516318714
1509,-3026.7499888085767,1.0,-0.00033038738042372347
1510,-3392.9200658769864,1.0,-0.00029473137609610164
1511,-3787.3644768276736,1.0,-0.00026403585029070344
1512,-471.89828603762146,1.0,-0.00211910072485467
1513,-479.6322088833604,1.0,-0.0020849308730289742
1514,-484.3260493510553,1.0,-0.002064724788889411
1515,2.5132741228718345,1.0,0.3978873577297384
1516,-15.70796326794897,1.0,-0.06366197723675812
1517,-4.886921905584123,1.0,-0.204627783975294
1518,-13.962634015954636,1.0,-0.0716197243913529
1519,-28.274333882308145,1.0,-0.03536776513153229
1520,-48.869219055841214,1.0,-0.020462778397529406
1521,-76.79448708775051,1.0,-0.013021768071155071
1522,-113.09733552923261,1.0,-0.00884194128288307
1523,-158.82496193148398,1.0,-0.006296239506932123
1524,-215.0245638457016,1.0,-0.00465063145398395
1525,-282.74333882308133,1.0,-0.0035367765131532306
1526,-363.0284844148207,1.0,-0.0027546047842828027
1527,-456.92719817211463,1.0,-0.00218853244893363
1528,-565.4866776461632,1.0,-0.0017683882565766135
1529,-689.7541203881602,1.0,-0.001449791991727789
1530,-830.7767239493037,1.0,-0.00120369284691349
1531,-989.6016858807833,1.0,-0.0010105075751866387
1532,-1167.2762037338007,1.0,-0.0008566952678391546
1533,-1364.8474750595656,1.0,-0.0007326826024690834
1534,-1583.3626974092565,1.0,-0.0006315672344916479
1535,-1823.86906833408,1.0,-0.000548284971417054
1536,-2087.4137853852153,1.0,-0.0004790617016144013
1537,-2375.044046113875,1.0,-0.00042104482299443365
1538,-2687.807048071285,1.0,-0.000372050516318714
1539,-3026.7499888085767,1.0,-0.00033038738042372347
1540,-3392.9200658769864,1.0,-0.00029473137609610164
1541,-461.25502308002626,1.0,-0.002167998070400424
1542,-471.89828603762146,1.0,-0.00211910072485467
1543,-479.6322088833604,1.0,-0.0020849308730289742
1544,2.5132741228718345,1.0,0.3978873577297384
1545,-15.70796326794897,1.0,-0.06366197723675812
1546,-4.886921905584123,1.0,-0.204627783975294
1547,-13.962634015954636,1.0,-0.0716197243913529
1548,-28.274333882308145,1.0,-0.03536776513153229
1549,-48.869219055841214,1.0,-0.020462778397529406
1550,-76.79448708775051,1.0,-0.013021768071155071
1551,-113.09733552923261,1.0,-0.00884194128288307
1552,-158.82496193148398,1.0,-0.006296239506932123
1553,-215.0245638457016,1.0,-0.00465063145398395
1554,-282.74333882308133,1.0,-0.0035367765131532306
1555,-363.0284844148207,1.0,-0.0027546047842828027
1556,-456.92719817211463,1.0,-0.00218853244893363
1557,-565.4866776461632,1.0,-0.0017683882565766135
1558,-689.7541203881602,1.0,-0.001449791991727789
1559,-830.7767239493037,1.0,-0.00120369284691349
1560,-989.6016858807833,1.0,-0.0010105075751866387
1561,-1167.2762037338007,1.0,-0.0008566952678391546
1562,-1364.8474750595656,1.0,-0.0007326826024690834
1563,-1583.3626974092565,1.0,-0.0006315672344916479
1564,-1823.86906833408,1.0,-0.000548284971417054
1565,-2087.4137853852153,1.0,-0.0004790617016144013
1566,-2375.044046113875,1.0,-0.00042104482299443365
1567,-2687.807048071285,1.0,-0.000372050516318714
1568,-3026.7499888085767,1.0,-0.00033038738042372347
1569,-447.87968970338284,1.0,-0.0022327424596151474
1570,-461.25502308002626,1.0,-0.002167998070400424
1571,-471.89828603762146,1.0,-0.00211910072485467
1572,2.5132741228718345,1.0,0.3978873577297384
1573,-15.70796326794897,1.0,-0.06366197723675812
1574,-4.886921905584123,1.0,-0.204627783975294
1575,-13.962634015954636,1.0,-0.0716197243913529
1576,-28.274333882308145,1.0,-0.03536776513153229
1577,-48.869219055841214,1.0,-0.020462778397529406
1578,-76.79448708775051,1.0,-0.013021768071155071
1579,-113.09733552923261,1.0,-0.00884194128288307
1580,-158.82496193148398,1.0,-0.006296239506932123
1581,-215.0245638457016,1.0,-0.00465063145398395
1582,-282.74333882308133,1.0,-0.0035367765131532306
1583,-363.0284844148207,1.0,-0.0027546047842828027
1584,-456.92719817211463,1.0,-0.00218853244893363
1585,-565.4866776461632,1.0,-0.0017683882565766135
1586,-689.7541203881602,1.0,-0.001449791991727789
1587,-830.7767239493037,1.0,-0.00120369284691349
1588,-989.6016858807833,1.0,-0.0010105075751866387
1589,-1167.2762037338007,1.0,-0.0008566952678391546
1590,-1364.8474750595656,1.0,-0.0007326826024690834
1591,-1583.3626974092565,1.0,-0.0006315672344916479
1592,-1823.86906833408,1.0,-0.000548284971417054
1593,-2087.4137853852153,1.0,-0.0004790617016144013
1594,-2375.044046113875,1.0,-0.00042104482299443365
1595,-2687.807048071285,1.0,-0.000372050516318714
1596,-431.9907159588702,1.0,-0.0023148645631893856
1597,-447.87968970338284,1.0,-0.0022327424596151474
1598,-461.25502308002626,1.0,-0.002167998070400424
1599,2.5132741228718345,1.0,0.3978873577297384
1600,-15.70796326794897,1.0,-0.06366197723675812
1601,-4.886921905584123,1.0,-0.204627783975294
1602,-13.962634015954636,1.0,-0.0716197243913529
1603,-28.274333882308145,1.0,-0.03536776513153229
1604,-48.869219055841214,1.0,-0.020462778397529406
1605,-76.79448708775051,1.0,-0.013021768071155071
1606,-113.09733552923261,1.0,-0.00884194128288307
1607,-158.82496193148398,1.0,-0.006296239506932123
1608,-215.0245638457016,1.0,-0.00465063145398395
1609,-282.74333882308133,1.0,-0.0035367765131532306
1610,-363.0284844148207,1.0,-0.0027546047842828027
1611,-456.92719817211463,1.0,-0.00218853244893363
1612,-565.4866776461632,1.0,-0.0017683882565766135
1613,-689.7541203881602,1.0,-0.001449791991727789
1614,-830.7767239493037,1.0,-0.00120369284691349
1615,-989.6016858807833,1.0,-0.0010105075751866387
1616,-1167.2762037338007,1.0,-0.0008566952678391546
1617,-1364.8474750595656,1.0,-0.0007326826024690834
1618,-1583.3626974092565,1.0,-0.0006315672344916479
1619,-1823.86906833408,1.0,-0.000548284971417054
1620,-2087.4137853852153,1.0,-0.0004790617016144013
1621,-2375.044046113875,1.0,-0.00042104482299443365
1622,-413.8413249918185,1.0,-0.0024163850722732187
1623,-431.9907159588702,1.0,-0.0023148645631893856
1624,-447.87968970338284,1.0,-0.0022327424596151474
1625,2.5132741228718345,1.0,0.3978873577297384
1626,-15.70796326794897,1.0,-0.06366197723675812
1627,-4.886921905584123,1.0,-0.204627783975294
1628,-13.962634015954636,1.0,-0.0716197243913529
1629,-28.274333882308145,1.0,-0.03536776513153229
1630,-48.869219055841214,1.0,-0.020462778397529406
1631,-76.79448708775051,1.0,-0.013021768071155071
1632,-113.09733552923261,1.0,-0.00884194128288307
1633,-158.82496193148398,1.0,-0.006296239506932123
1634,-215.0245638457016,1.0,-0.00465063145398395
1635,-282.74333882308133,1.0,-0.0035367765131532306
1636,-363.0284844148207,1.0,-0.0027546047842828027
1637,-456.92719817211463,1.0,-0.00218853244893363
1638,-565.4866776461632,1.0,-0.0017683882565766135
1639,-689.7541203881602,1.0,-0.001449791991727789
1640,-830.7767239493037,1.0,-0.00120369284691349
1641,-989.6016858807833,1.0,-0.0010105075751866387
1642,-1167.2762037338007,1.0,-0.0008566952678391546
1643,-1364.8474750595656,1.0,-0.0007326826024690834
1644,-1583.3626974092565,1.0,-0.0006315672344916479
1645,-1823.86906833408,1.0,-0.000548284971417054
1646,-2087.4137853852153,1.0,-0.0004790617016144013
1647,-393.7124986837528,1.0,-0.002539924445739387
1648,-413.8413249918185,1.0,-0.0024163850722732187
1649,-431.9907159588702,1.0,-0.0023148645631893856
1650,2.5132741228718345,1.0,0.3978873577297384
1651,-15.70796326794897,1.0,-0.06366197723675812
1652,-4.886921905584123,1.0,-0.204627783975294
1653,-13.962634015954636,1.0,-0.0716197243913529
1654,-28.274333882308145,1.0,-0.03536776513153229
1655,-48.869219055841214,1.0,-0.020462778397529406
1656,-76.79448708775051,1.0,-0.013021768071155071
1657,-113.09733552923261,1.0,-0.00884194128288307
1658,-158.82496193148398,1.0,-0.006296239506932123
1659,-215.0245638457016,1.0,-0.00465063145398395
1660,-282.74333882308133,1.0,-0.0035367765131532306
1661,-363.0284844148207,1.0,-0.0027546047842828027
1662,-456.92719817211463,1.0,-0.00218853244893363
1663,-565.4866776461632,1.0,-0.0017683882565766135
1664,-689.7541203881602,1.0,-0.001449791991727789
1665,-830.7767239493037,1.0,-0.00120369284691349
1666,-989.6016858807833,1.0,-0.0010105075751866387
1667,-1167.2762037338007,1.0,-0.0008566952678391546
1668,-1364.8474750595656,1.0,-0.0007326826024690834
1669,-1583.3626974092565,1.0,-0.0006315672344916479
1670,-1823.86906833408,1.0,-0.000548284971417054
1671,-371.9056199165401,1.0,-0.002688854231953826
1672,-393.7124986837528,1.0,-0.002539924445739387
1673,-413.8413249918185,1.0,-0.0024163850722732187
1674,2.5132741228718345,1.0,0.3978873577297384
1675,-15.70796326794897,1.0,-0.06366197723675812
1676,-4.886921905584123,1.0,-0.204627783975294
1677,-13.962634015954636,1.0,-0.0716197243913529
1678,-28.274333882308145,1.0,-0.03536776513153229
1679,-48.869219055841214,1.0,-0.020462778397529406
1680,-76.79448708775051,1.0,-0.013021768071155071
1681,-113.09733552923261,1.0,-0.00884194128288307
1682,-158.82496193148398,1.0,-0.006296239506932123
1683,-215.0245638457016,1.0,-0.00465063145398395
1684,-282.74333882308133,1.0,-0.0035367765131532306
1685,-363.0284844148207,1.0,-0.0027546047842828027
1686,-456.92719817211463,1.0,-0.00218853244893363
1687,-565.4866776461632,1.0,-0.0017683882565766135
1688,-689.7541203881602,1.0,-0.001449791991727789
1689,-830.7767239493037,1.0,-0.00120369284691349
1690,-989.6016858807833,1.0,-0.0010105075751866387
1691,-1167.2762037338007,1.0,-0.0008566952678391546
1692,-1364.8474750595656,1.0,-0.0007326826024690834
1693,-1583.3626974092565,1.0,-0.0006315672344916479
1694,-348.7351206923598,1.0,-0.0028675058537684824
1695,-371.9056199165401,1.0,-0.002688854231953826
1696,-393.7124986837528,1.0,-0.002539924445739387
1697,2.5132741228718345,1.0,0.3978873577297384
1698,-15.70796326794897,1.0,-0.06366197723675812
1699,-4.886921905584123,1.0,-0.204627783975294
1700,-13.962634015954636,1.0,-0.0716197243913529
1701,-28.274333882308145,1.0,-0.03536776513153229
1702,-48.869219055841214,1.0,-0.020462778397529406
1703,-76.79448708775051,1.0,-0.013021768071155071
1704,-113.09733552923261,1.0,-0.00884194128288307
1705,-158.82496193148398,1.0,-0.006296239506932123
1706,-215.0245638457016,1.0,-0.00465063145398395
1707,-282.74333882308133,1.0,-0.0035367765131532306
1708,-363.0284844148207,1.0,-0.0027546047842828027
1709,-456.92719817211463,1.0,-0.00218853244893363
1710,-565.4866776461632,1.0,-0.0017683882565766135
1711,-689.7541203881602,1.0,-0.001449791991727789
1712,-830.7767239493037,1.0,-0.00120369284691349
1713,-989.6016858807833,1.0,-0.0010105075751866387
1714,-1167.2762037338007,1.0,-0.0008566952678391546
1715,-1364.8474750595656,1.0,-0.0007326826024690834
1716,-324.52142987892296,1.0,-0.003081460599915063
1717,-348.7351206923598,1.0,-0.0028675058537684824
1718,-371.9056199165401,1.0,-0.002688854231953826
1719,2.5132741228718345,1.0,0.3978873577297384
1720,-15.70796326794897,1.0,-0.06366197723675812
1721,-4.886921905584123,1.0,-0.204627783975294
1722,-13.962634015954636,1.0,-0.0716197243913529
1723,-28.274333882308145,1.0,-0.03536776513153229
1724,-48.869219055841214,1.0,-0.020462778397529406
1725,-76.79448708775051,1.0,-0.013021768071155071
1726,-113.09733552923261,1.0,-0.00884194128288307
1727,-158.82496193148398,1.0,-0.006296239506932123
1728,-215.0245638457016,1.0,-0.00465063145398395
1729,-282.74333882308133,1.0,-0.0035367765131532306
1730,-363.0284844148207,1.0,-0.0027546047842828027
1731,-456.92719817211463,1.0,-0.00218853244893363
1732,-565.4866776461632,1.0,-0.0017683882565766135
1733,-689.7541203881602,1.0,-0.001449791991727789
1734,-830.7767239493037,1.0,-0.00120369284691349
1735,-989.6016858807833,1.0,-0.0010105075751866387
1736,-1167.2762037338007,1.0,-0.0008566952678391546
1737,-299.5844636203102,1.0,-0.003337956808292262
1738,-324.52142987892296,1.0,-0.003081460599915063
1739,-348.7351206923598,1.0,-0.0028675058537684824
1740,2.5132741228718345,1.0,0.3978873577297384
1741,-15.70796326794897,1.0,-0.06366197723675812
1742,-4.886921905584123,1.0,-0.204627783975294
1743,-13.962634015954636,1.0,-0.0716197243913529
1744,-28.274333882308145,1.0,-0.03536776513153229
1745,-48.869219055841214,1.0,-0.020462778397529406
1746,-76.79448708775051,1.0,-0.013021768071155071
1747,-113.09733552923261,1.0,-0.00884194128288307
1748,-158.82496193148398,1.0,-0.006296239506932123
1749,-215.0245638457016,1.0,-0.00465063145398395
1750,-282.74333882308133,1.0,-0.0035367765131532306
1751,-363.0284844148207,1.0,-0.0027546047842828027
1752,-456.92719817211463,1.0,-0.00218853244893363
1753,-565.4866776461632,1.0,-0.0017683882565766135
1754,-689.7541203881602,1.0,-0.001449791991727789
1755,-830.7767239493037,1.0,-0.00120369284691349
1756,-989.6016858807833,1.0,-0.0010105075751866387
1757,-274.237841848458,1.0,-0.0036464697696702024
1758,-299.5844636203102,1.0,-0.003337956808292262
1759,-324.52142987892296,1.0,-0.003081460599915063
1760,2.5132741228718345,1.0,0.3978873577297384
1761,-15.70796326794897,1.0,-0.06366197723675812
1762,-4.886921905584123,1.0,-0.204627783975294
1763,-13.962634015954636,1.0,-0.0716197243913529
1764,-28.274333882308145,1.0,-0.03536776513153229
1765,-48.869219055841214,1.0,-0.020462778397529406
1766,-76.79448708775051,1.0,-0.013021768071155071
1767,-113.09733552923261,1.0,-0.00884194128288307
1768,-158.82496193148398,1.0,-0.006296239506932123
1769,-215.0245638457016,1.0,-0.00465063145398395
1770,-282.74333882308133,1.0,-0.0035367765131532306
1771,-363.0284844148207,1.0,-0.0027546047842828027
1772,-456.92719817211463,1.0,-0.00218853244893363
1773,-565.4866776461632,1.0,-0.0017683882565766135
1774,-689.7541203881602,1.0,-0.001449791991727789
1775,-830.7767239493037,1.0,-0.00120369284691349
1776,-248.78395204272903,1.0,-0.004019551871369293
1777,-274.237841848458,1.0,-0.0036464697696702024
1778,-299.5844636203102,1.0,-0.003337956808292262
1779,2.5132741228718345,1.0,0.3978873577297384
1780,-15.70796326794897,1.0,-0.06366197723675812
1781,-4.886921905584123,1.0,-0.204627783975294
1782,-13.962634015954636,1.0,-0.0716197243913529
1783,-28.274333882308145,1.0,-0.03536776513153229
1784,-48.869219055841214,1.0,-0.020462778397529406
1785,-76.79448708775051,1.0,-0.013021768071155071
1786,-113.09733552923261,1.0,-0.00884194128288307
1787,-158.82496193148398,1.0,-0.006296239506932123
1788,-215.0245638457016,1.0,-0.00465063145398395
1789,-282.74333882308133,1.0,-0.0035367765131532306
1790,-363.0284844148207,1.0,-0.0027546047842828027
1791,-456.92719817211463,1.0,-0.00218853244893363
1792,-565.4866776461632,1.0,-0.0017683882565766135
1793,-689.7541203881602,1.0,-0.001449791991727789
1794,-223.50992174247463,1.0,-0.00447407431492991
1795,-248.78395204272903,1.0,-0.004019551871369293
1796,-274.237841848458,1.0,-0.0036464697696702024
1797,2.5132741228718345,1.0,0.3978873577297384
1798,-15.70796326794897,1.0,-0.06366197723675812
1799,-4.886921905584123,1.0,-0.204627783975294
1800,-13.962634015954636,1.0,-0.0716197243913529
1801,-28.274333882308145,1.0,-0.03536776513153229
1802,-48.869219055841214,1.0,-0.020462778397529406
1803,-76.79448708775051,1.0,-0.013021768071155071
1804,-113.09733552923261,1.0,-0.00884194128288307
1805,-158.82496193148398,1.0,-0.006296239506932123
1806,-215.0245638457016,1.0,-0.00465063145398395
1807,-282.74333882308133,1.0,-0.0035367765131532306
1808,-363.0284844148207,1.0,-0.0027546047842828027
1809,-456.92719817211463,1.0,-0.00218853244893363
1810,-565.4866776461632,1.0,-0.0017683882565766135
1811,-198.68450836216525,1.0,-0.0050331050379488285
1812,-223.50992174247463,1.0,-0.00447407431492991
1813,-248.78395204272903,1.0,-0.004019551871369293
1814,2.5132741228718345,1.0,0.3978873577297384
1815,-15.70796326794897,1.0,-0.06366197723675812
1816,-4.886921905584123,1.0,-0.204627783975294
1817,-13.962634015954636,1.0,-0.0716197243913529
1818,-28.274333882308145,1.0,-0.03536776513153229
1819,-48.869219055841214,1.0,-0.020462778397529406
1820,-76.79448708775051,1.0,-0.013021768071155071
1821,-113.09733552923261,1.0,-0.00884194128288307
1822,-158.82496193148398,1.0,-0.006296239506932123
1823,-215.0245638457016,1.0,-0.00465063145398395
1824,-282.74333882308133,1.0,-0.0035367765131532306
1825,-363.0284844148207,1.0,-0.0027546047842828027
1826,-456.92719817211463,1.0,-0.00218853244893363
1827,-174.55587118795552,1.0,-0.005728824777960266
1828,-198.68450836216525,1.0,-0.0050331050379488285
1829,-223.50992174247463,1.0,-0.00447407431492991
1830,2.5132741228718345,1.0,0.3978873577297384
1831,-15.70796326794897,1.0,-0.06366197723675812
1832,-4.886921905584123,1.0,-0.204627783975294
1833,-13.962634015954636,1.0,-0.0716197243913529
1834,-28.274333882308145,1.0,-0.03536776513153229
1835,-48.869219055841214,1.0,-0.020462778397529406
1836,-76.79448708775051,1.0,-0.013021768071155071
1837,-113.09733552923261,1.0,-0.00884194128288307
1838,-158.82496193148398,1.0,-0.006296239506932123
1839,-215.0245638457016,1.0,-0.00465063145398395
1840,-282.74333882308133,1.0,-0.0035367765131532306
1841,-363.0284844148207,1.0,-0.0027546047842828027
1842,-151.3501572596041,1.0,-0.006607194984837347
1843,-174.55587118795552,1.0,-0.005728824777960266
1844,-198.68450836216525,1.0,-0.0050331050379488285
1845,2.5132741228718345,1.0,0.3978873577297384
1846,-15.70796326794897,1.0,-0.06366197723675812
1847,-4.886921905584123,1.0,-0.204627783975294
1848,-13.962634015954636,1.0,-0.0716197243913529
1849,-28.274333882308145,1.0,-0.03536776513153229
1850,-48.869219055841214,1.0,-0.020462778397529406
1851,-76.79448708775051,1.0,-0.013021768071155071
1852,-113.09733552923261,1.0,-0.00884194128288307
1853,-158.82496193148398,1.0,-0.006296239506932123
1854,-215.0245638457016,1.0,-0.00465063145398395
1855,-282.74333882308133,1.0,-0.0035367765131532306
1856,-129.27081019891594,1.0,-0.007735698402920553
1857,-151.3501572596041,1.0,-0.006607194984837347
1858,-174.55587118795552,1.0,-0.005728824777960266
1859,2.5132741228718345,1.0,0.3978873577297384
1860,-15.70796326794897,1.0,-0.06366197723675812
1861,-4.886921905584123,1.0,-0.204627783975294
1862,-13.962634015954636,1.0,-0.0716197243913529
1863,-28.274333882308145,1.0,-0.03536776513153229
1864,-48.869219055841214,1.0,-0.020462778397529406
1865,-76.79448708775051,1.0,-0.013021768071155071
1866,-113.09733552923261,1.0,-0.00884194128288307
1867,-158.82496193148398,1.0,-0.006296239506932123
1868,-215.0245638457016,1.0,-0.00465063145398395
1869,-108.4984980905439,1.0,-0.009216717444009984
1870,-129.27081019891594,1.0,-0.007735698402920553
1871,-151.3501572596041,1.0,-0.006607194984837347
1872,2.5132741228718345,1.0,0.3978873577297384
1873,-15.70796326794897,1.0,-0.06366197723675812
1874,-4.886921905584123,1.0,-0.204627783975294
1875,-13.962634015954636,1.0,-0.0716197243913529
1876,-28.274333882308145,1.0,-0.03536776513153229
1877,-48.869219055841214,1.0,-0.020462778397529406
1878,-76.79448708775051,1.0,-0.013021768071155071
1879,-113.09733552923261,1.0,-0.00884194128288307
1880,-158.82496193148398,1.0,-0.006296239506932123
1881,-89.19155184041145,1.0,-0.011211824207176917
1882,-108.4984980905439,1.0,-0.009216717444009984
1883,-129.27081019891594,1.0,-0.007735698402920553
1884,2.5132741228718345,1.0,0.3978873577297384
1885,-15.70796326794897,1.0,-0.06366197723675812
1886,-4.886921905584123,1.0,-0.204627783975294
1887,-13.962634015954636,1.0,-0.0716197243913529
1888,-28.274333882308145,1.0,-0.03536776513153229
1889,-48.869219055841214,1.0,-0.020462778397529406
1890,-76.79448708775051,1.0,-0.013021768071155071
1891,-113.09733552923261,1.0,-0.00884194128288307
1892,-71.48680733699722,1.0,-0.013988595060426778
1893,-89.19155184041145,1.0,-0.011211824207176917
1894,-108.4984980905439,1.0,-0.009216717444009984
1895,2.5132741228718345,1.0,0.3978873577297384
1896,-15.70796326794897,1.0,-0.06366197723675812
1897,-4.886921905584123,1.0,-0.204627783975294
1898,-13.962634015954636,1.0,-0.0716197243913529
1899,-28.274333882308145,1.0,-0.03536776513153229
1900,-48.869219055841214,1.0,-0.020462778397529406
1901,-76.79448708775051,1.0,-0.013021768071155071
1902,-55.50075147796931,1.0,-0.018017774054770123
1903,-71.48680733699722,1.0,-0.013988595060426778
1904,-89.19155184041145,1.0,-0.011211824207176917
1905,2.5132741228718345,1.0,0.3978873577297384
1906,-15.70796326794897,1.0,-0.06366197723675812
1907,-4.886921905584123,1.0,-0.204627783975294
1908,-13.962634015954636,1.0,-0.0716197243913529
1909,-28.274333882308145,1.0,-0.03536776513153229
